index,operation,start_s,end_s,duration_s,rss_start_mb,rss_end_mb,rss_delta_mb,rss_min_mb,rss_avg_mb,rss_peak_mb,rss_peak_s,vms_peak_mb,cpu_avg_percent,cpu_peak_percent,disk_read_delta_mb,disk_write_delta_mb,sample_count
442,prefill: post: onnx.load,1383.643,1383.643,0.0,9315.145,9315.145,0.0,9315.145,9315.145,9315.145,1383.643,477960.176,10.469,10.469,0.0,0.0,1
443,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1383.643,1392.954,9.311,9403.859,14052.105,4648.246,9403.859,11712.714,14052.105,1392.954,482696.195,1.646,7.693,4678.985,0.0,33
444,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1392.954,1392.958,0.004,14052.105,14052.105,0.0,14052.105,14052.105,14052.105,1392.957,482696.195,0.618,0.618,0.0,0.0,1
445,prefill: onnx.save,1392.958,1400.069,7.111,14116.109,14052.105,-64.004,14052.105,15526.722,15588.109,1394.227,484232.199,0.949,1.037,8.494,4745.388,49
446,prefill: post: onnx.save,1400.069,1400.401,0.332,9316.086,9316.086,0.0,9316.086,9316.086,9316.086,1400.4,477960.176,0.862,0.862,0.0,0.0,1
447,prefill: onnx.load,1400.401,1400.402,0.001,9316.086,9316.086,0.0,9316.086,9316.086,9316.086,1400.401,477960.176,0.604,0.604,0.0,0.0,1
448,prefill: post: onnx.load,1400.402,1408.883,8.481,8365.465,10033.875,1668.41,4144.578,16563.818,23505.457,1407.631,481166.191,11.487,43.521,16.172,0.005,86
449,prefill: torch.onnx.export,1408.883,1417.349,8.465,10033.875,10033.875,0.0,10033.875,10033.875,10033.875,1409.038,478536.176,26.958,37.67,1.249,4782.885,5
450,prefill: post: torch.onnx.export,1417.349,1417.349,0.0,10033.875,10033.875,0.0,10033.875,10033.875,10033.875,1417.349,478536.176,19.15,19.15,0.0,0.0,1
451,prefill: onnx.load,1417.349,1417.35,0.001,10033.875,10033.875,0.0,10033.875,10033.875,10033.875,1417.349,478536.176,13.405,13.405,0.0,0.0,1
452,prefill: post: onnx.load,1417.35,1417.35,0.0,10033.875,10033.875,0.0,10033.875,10033.875,10033.875,1417.35,478536.176,9.383,9.383,0.0,0.0,1
453,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1417.35,1426.534,9.184,10033.875,14466.641,4432.766,10033.875,12341.521,14704.734,1421.956,483272.195,1.52,6.943,4769.656,0.0,35
454,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1426.534,1426.537,0.003,14466.641,14466.641,0.0,14466.641,14466.641,14466.641,1426.537,483016.195,0.648,0.648,0.0,0.0,1
455,prefill: onnx.save,1426.537,1433.612,7.075,14466.641,14466.641,0.0,14466.641,15910.484,16002.645,1427.795,484552.199,0.946,1.016,9.289,4677.388,50
456,prefill: post: onnx.save,1433.612,1434.043,0.43,9730.621,9730.621,0.0,9730.621,9730.621,9730.621,1433.998,478280.176,0.635,0.747,0.001,0.0,2
457,prefill: onnx.load,1434.043,1434.043,0.001,9730.621,9730.621,0.0,9730.621,9730.621,9730.621,1434.043,478280.176,0.366,0.366,0.0,0.0,1
458,prefill: post: onnx.load,1434.043,1441.7,7.656,8831.934,9672.336,840.402,4549.652,15263.296,24044.27,1440.242,480526.184,4.886,21.211,14.874,0.005,78
459,prefill: torch.onnx.export,1441.7,1450.214,8.514,9672.336,9681.324,8.988,9672.336,9676.757,9681.324,1450.213,478152.176,26.736,37.473,1.147,4782.885,5
460,prefill: post: torch.onnx.export,1450.214,1450.214,0.0,9681.324,9681.324,0.0,9681.324,9681.324,9681.324,1450.214,478152.176,19.001,19.001,0.0,0.0,1
461,prefill: onnx.load,1450.214,1450.215,0.001,9681.324,9681.324,0.0,9681.324,9681.324,9681.324,1450.215,478152.176,13.3,13.3,0.0,0.0,1
462,prefill: post: onnx.load,1450.215,1450.215,0.0,9681.324,9681.324,0.0,9681.324,9681.324,9681.324,1450.215,478152.176,9.31,9.31,0.0,0.0,1
463,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1450.215,1459.153,8.938,9697.746,14417.344,4719.598,9697.746,12081.614,14417.344,1459.152,482888.195,1.525,7.005,4750.905,0.0,35
464,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1459.153,1459.156,0.003,14417.344,14417.344,0.0,14417.344,14417.344,14417.344,1459.156,482888.195,1.162,1.162,0.0,0.0,1
465,prefill: onnx.save,1459.156,1466.045,6.889,14481.348,14417.344,-64.004,14417.344,15862.468,15953.348,1460.394,484424.199,0.961,1.148,8.837,4673.388,50
466,prefill: post: onnx.save,1466.045,1466.425,0.38,9681.324,9681.324,0.0,9681.324,9681.324,9681.324,1466.418,478152.176,0.581,0.683,0.001,0.0,2
467,prefill: onnx.load,1466.425,1466.425,0.001,9681.324,9681.324,0.0,9681.324,9681.324,9681.324,1466.425,478152.176,0.335,0.335,0.0,0.0,1
468,prefill: post: onnx.load,1466.425,1473.929,7.504,8768.672,9447.441,678.77,4509.816,15117.976,23628.871,1472.457,480398.188,4.836,19.696,14.221,0.005,73
469,prefill: torch.onnx.export,1473.929,1482.539,8.609,9447.441,7697.762,-1749.68,7697.762,9097.505,9447.441,1474.085,477896.176,26.742,37.513,1.27,4782.885,5
470,prefill: post: torch.onnx.export,1482.539,1482.539,0.0,7697.762,7697.762,0.0,7697.762,7697.762,7697.762,1482.539,477896.176,19.056,19.056,0.0,0.0,1
471,prefill: onnx.load,1482.539,1482.54,0.001,7697.945,7697.945,0.0,7697.945,7697.945,7697.945,1482.54,477896.176,13.339,13.339,0.0,0.0,1
472,prefill: post: onnx.load,1482.54,1482.54,0.0,7697.945,7697.945,0.0,7697.945,7697.945,7697.945,1482.54,477896.176,9.338,9.338,0.0,0.0,1
473,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1482.54,1491.429,8.889,7702.934,12490.523,4787.59,7702.934,10063.104,12490.523,1491.427,482632.195,1.568,7.413,4788.731,0.0,35
474,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1491.429,1491.432,0.004,12490.523,12490.523,0.0,12490.523,12490.523,12490.523,1491.432,482632.195,0.639,0.639,0.0,0.0,1
475,prefill: onnx.save,1491.432,1498.042,6.61,12554.527,12490.551,-63.977,12490.551,13962.528,14026.527,1492.659,484168.199,0.934,0.994,7.935,4673.388,47
476,prefill: post: onnx.save,1498.042,1498.401,0.359,7754.535,7754.535,0.0,7754.535,7754.535,7754.535,1498.4,477896.176,0.857,0.857,0.0,0.0,1
477,prefill: onnx.load,1498.401,1498.402,0.001,7754.535,7754.535,0.0,7754.535,7754.535,7754.535,1498.402,477896.176,0.6,0.6,0.0,0.0,1
478,prefill: post: onnx.load,1498.402,1505.803,7.401,7678.027,8534.391,856.363,2583.031,13378.259,21920.078,1504.504,479630.191,4.989,21.764,14.547,0.005,74
479,prefill: torch.onnx.export,1505.803,1514.253,8.45,8535.758,8541.16,5.402,8535.758,8539.078,8541.16,1506.581,477000.176,28.856,38.121,1.36,4782.885,6
480,prefill: post: torch.onnx.export,1514.253,1514.253,0.0,8541.16,8541.16,0.0,8541.16,8541.16,8541.16,1514.253,477000.176,18.146,18.146,0.0,0.0,1
481,prefill: onnx.load,1514.253,1514.254,0.001,8541.164,8541.164,0.0,8541.164,8541.164,8541.164,1514.254,477000.176,12.702,12.702,0.0,0.0,1
482,prefill: post: onnx.load,1514.254,1514.254,0.0,8541.164,8541.164,0.0,8541.164,8541.164,8541.164,1514.254,477000.176,8.892,8.892,0.0,0.0,1
483,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1514.254,1523.103,8.849,8577.215,13281.184,4703.969,8577.215,10905.897,13281.184,1523.103,481736.195,1.505,6.658,4750.823,0.0,34
484,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1523.103,1523.107,0.004,13281.184,13281.184,0.0,13281.184,13281.184,13281.184,1523.107,481736.195,0.625,0.625,0.0,0.0,1
485,prefill: onnx.save,1523.107,1529.717,6.61,13281.184,13281.184,0.0,13281.184,14690.521,14817.188,1524.328,483272.199,0.936,1.012,8.504,4764.138,48
486,prefill: post: onnx.save,1529.717,1530.08,0.363,8545.164,8545.164,0.0,8545.164,8545.164,8545.164,1530.08,477000.176,0.688,0.688,0.0,0.0,1
487,prefill: onnx.load,1530.08,1530.081,0.001,8545.164,8545.164,0.0,8545.164,8545.164,8545.164,1530.081,477000.176,0.482,0.482,0.0,0.0,1
488,prefill: post: onnx.load,1530.081,1537.644,7.563,8059.766,8766.641,706.875,3360.82,14067.895,22856.02,1536.228,479566.184,5.085,23.526,15.56,0.005,75
489,prefill: torch.onnx.export,1537.644,1546.1,8.456,8766.688,8766.73,0.043,8766.688,8766.72,8766.73,1546.099,477192.176,27.047,37.643,1.122,4782.885,5
490,prefill: post: torch.onnx.export,1546.1,1546.1,0.0,8766.73,8766.73,0.0,8766.73,8766.73,8766.73,1546.1,477192.176,19.094,19.094,0.0,0.0,1
491,prefill: onnx.load,1546.1,1546.101,0.001,8766.73,8766.73,0.0,8766.73,8766.73,8766.73,1546.101,477192.176,13.366,13.366,0.0,0.0,1
492,prefill: post: onnx.load,1546.101,1546.101,0.0,8766.73,8766.73,0.0,8766.73,8766.73,8766.73,1546.101,477192.176,9.356,9.356,0.0,0.0,1
493,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1546.101,1555.126,9.025,8788.648,13263.648,4475.0,8788.648,11161.506,13464.785,1550.668,481928.195,1.524,6.979,4750.907,0.0,35
494,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1555.126,1555.129,0.004,13263.648,13263.648,0.0,13263.648,13263.648,13263.648,1555.129,481736.195,1.189,1.189,0.0,0.0,1
495,prefill: onnx.save,1555.129,1562.034,6.905,13327.652,13263.656,-63.996,13263.656,14710.559,14799.66,1558.678,483272.199,0.964,1.16,8.841,4673.388,51
496,prefill: post: onnx.save,1562.034,1562.495,0.461,8527.637,8527.637,0.0,8527.637,8527.637,8527.637,1562.436,477000.176,0.607,0.667,0.032,0.0,2
497,prefill: onnx.load,1562.495,1562.496,0.001,8527.637,8527.637,0.0,8527.637,8527.637,8527.637,1562.496,477000.176,0.382,0.382,0.0,0.0,1
498,prefill: post: onnx.load,1562.496,1570.012,7.516,7962.938,8711.508,748.57,3356.129,13913.356,22670.527,1568.614,479502.184,4.819,21.105,14.546,0.005,75
499,prefill: torch.onnx.export,1570.012,1578.517,8.505,8711.762,8711.848,0.086,8711.762,8711.83,8711.848,1570.308,477128.176,26.746,37.526,1.258,4782.885,5
500,prefill: post: torch.onnx.export,1578.517,1578.517,0.0,8711.848,8711.848,0.0,8711.848,8711.848,8711.848,1578.517,477128.176,19.079,19.079,0.0,0.0,1
501,prefill: onnx.load,1578.517,1578.518,0.001,8711.848,8711.848,0.0,8711.848,8711.848,8711.848,1578.517,477128.176,13.356,13.356,0.0,0.0,1
502,prefill: post: onnx.load,1578.518,1578.518,0.0,8711.848,8711.848,0.0,8711.848,8711.848,8711.848,1578.518,477128.176,9.349,9.349,0.0,0.0,1
503,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1578.518,1587.261,8.743,8718.859,13447.867,4729.008,8718.859,11185.352,13447.867,1587.259,481864.195,1.603,7.006,4750.906,0.0,32
504,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1587.261,1587.264,0.004,13447.867,13447.867,0.0,13447.867,13447.867,13447.867,1587.264,481864.195,0.652,0.652,0.0,0.0,1
505,prefill: onnx.save,1587.264,1593.767,6.503,13447.867,13447.867,0.0,13447.867,14914.053,14983.871,1588.508,483400.199,0.945,1.014,7.904,4673.388,44
506,prefill: post: onnx.save,1593.767,1594.164,0.397,8711.848,8711.848,0.0,8711.848,8711.848,8711.848,1594.136,477128.176,0.798,0.888,0.001,0.0,2
507,prefill: onnx.load,1594.164,1594.165,0.001,8711.848,8711.848,0.0,8711.848,8711.848,8711.848,1594.165,477128.176,0.495,0.495,0.0,0.0,1
508,prefill: post: onnx.load,1594.165,1601.707,7.542,7822.543,8810.801,988.258,3540.34,14168.764,22532.824,1600.345,480078.184,5.134,22.861,14.253,0.005,75
509,prefill: torch.onnx.export,1601.707,1610.093,8.386,8810.801,8810.988,0.188,8810.801,8810.892,8810.988,1610.09,477256.176,25.114,37.072,1.306,4782.885,6
510,prefill: post: torch.onnx.export,1610.093,1610.093,0.0,8810.988,8810.988,0.0,8810.988,8810.988,8810.988,1610.093,477256.176,14.053,14.053,0.0,0.0,1
511,prefill: onnx.load,1610.093,1610.094,0.001,8810.988,8810.988,0.0,8810.988,8810.988,8810.988,1610.093,477256.176,9.837,9.837,0.0,0.0,1
512,prefill: post: onnx.load,1610.094,1610.094,0.0,8810.988,8810.988,0.0,8810.988,8810.988,8810.988,1610.094,477256.176,6.886,6.886,0.0,0.0,1
513,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1610.094,1619.073,8.979,8945.734,13547.008,4601.273,8945.734,11227.925,13547.008,1619.073,481992.195,1.399,5.09,4614.52,0.0,31
514,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1619.073,1619.076,0.003,13547.008,13547.008,0.0,13547.008,13547.008,13547.008,1619.076,481992.195,0.619,0.619,0.0,0.0,1
515,prefill: onnx.save,1619.076,1625.767,6.69,13547.008,13547.008,0.0,13547.008,14986.331,15083.012,1620.339,483528.199,0.961,1.05,8.33,4782.888,47
516,prefill: post: onnx.save,1625.767,1626.169,0.402,8810.988,8810.988,0.0,8810.988,8810.988,8810.988,1626.135,477256.176,0.757,0.891,0.001,0.0,2
517,prefill: onnx.load,1626.169,1626.173,0.004,8810.988,8810.988,0.0,8810.988,8810.988,8810.988,1626.173,477256.176,0.437,0.437,0.0,0.0,1
518,prefill: post: onnx.load,1626.173,1633.92,7.747,7829.254,9569.305,1740.051,3584.949,14461.106,23096.156,1632.617,480399.184,4.964,26.925,14.551,0.005,78
519,prefill: torch.onnx.export,1633.92,1642.4,8.48,9569.305,9572.395,3.09,9569.305,9571.159,9572.395,1634.361,478025.176,26.951,37.575,1.159,4782.885,5
520,prefill: post: torch.onnx.export,1642.4,1642.4,0.0,9572.395,9572.395,0.0,9572.395,9572.395,9572.395,1642.4,478025.176,19.073,19.073,0.0,0.0,1
521,prefill: onnx.load,1642.4,1642.401,0.001,9572.395,9572.395,0.0,9572.395,9572.395,9572.395,1642.401,478025.176,13.351,13.351,0.0,0.0,1
522,prefill: post: onnx.load,1642.401,1642.401,0.0,9572.395,9572.395,0.0,9572.395,9572.395,9572.395,1642.401,478025.176,9.346,9.346,0.0,0.0,1
523,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1642.401,1651.567,9.166,9588.727,14308.414,4719.688,9588.727,11947.58,14308.414,1651.566,482761.195,1.513,7.071,4751.232,0.0,36
524,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1651.567,1651.571,0.004,14308.414,14308.414,0.0,14308.414,14308.414,14308.414,1651.57,482761.195,0.646,0.646,0.0,0.0,1
525,prefill: onnx.save,1651.571,1658.303,6.733,14372.418,14308.414,-64.004,14308.414,15749.751,15844.418,1652.797,484297.199,0.937,1.007,8.505,4745.388,48
526,prefill: post: onnx.save,1658.303,1658.705,0.401,9572.395,9572.395,0.0,9572.395,9572.395,9572.395,1658.704,478025.176,0.693,0.693,0.0,0.0,1
527,prefill: onnx.load,1658.705,1658.705,0.001,9572.395,9572.395,0.0,9572.395,9572.395,9572.395,1658.705,478025.176,0.485,0.485,0.0,0.0,1
528,prefill: post: onnx.load,1658.705,1666.658,7.952,8796.707,9543.449,746.742,4400.887,15022.144,23878.695,1665.045,480591.195,4.827,27.56,15.86,0.005,83
529,prefill: torch.onnx.export,1666.658,1675.15,8.492,9543.449,9543.469,0.02,9543.449,9543.452,9543.469,1675.149,477897.176,24.807,38.746,1.483,4782.885,6
530,prefill: post: torch.onnx.export,1675.15,1675.15,0.0,9543.469,9543.469,0.0,9543.469,9543.469,9543.469,1675.15,477897.176,19.645,19.645,0.0,0.0,1
531,prefill: onnx.load,1675.15,1675.151,0.001,9543.469,9543.469,0.0,9543.469,9543.469,9543.469,1675.151,477897.176,13.751,13.751,0.0,0.0,1
532,prefill: post: onnx.load,1675.151,1675.151,0.0,9543.469,9543.469,0.0,9543.469,9543.469,9543.469,1675.151,477897.176,9.626,9.626,0.0,0.0,1
533,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1675.151,1684.181,9.03,9589.18,13807.09,4217.91,9589.18,11976.922,14225.051,1679.675,482633.195,1.631,7.21,4750.908,0.0,32
534,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1684.181,1684.185,0.003,13807.09,13807.09,0.0,13807.09,13807.09,13807.09,1684.184,482185.195,1.711,1.711,0.0,0.0,1
535,prefill: onnx.save,1684.185,1690.773,6.588,13807.09,13807.09,0.0,13807.09,15247.094,15343.094,1685.423,483721.199,0.983,1.639,8.191,4673.388,48
536,prefill: post: onnx.save,1690.773,1691.223,0.45,9071.07,9071.07,0.0,9071.07,9071.07,9071.07,1691.18,477449.176,0.594,0.666,0.001,0.0,2
537,prefill: onnx.load,1691.223,1691.223,0.001,9071.07,9071.07,0.0,9071.07,9071.07,9071.07,1691.223,477449.176,0.365,0.365,0.0,0.0,1
538,prefill: post: onnx.load,1691.223,1699.441,8.218,9033.188,8579.668,-453.52,3899.562,14872.124,22899.355,1697.948,479311.184,8.207,46.826,16.207,0.005,84
539,prefill: torch.onnx.export,1699.441,1707.907,8.465,8579.668,7704.781,-874.887,7704.781,8406.266,8583.605,1699.851,476937.176,26.695,37.478,1.046,4782.885,5
540,prefill: post: torch.onnx.export,1707.907,1707.907,0.0,7704.781,7704.781,0.0,7704.781,7704.781,7704.781,1707.907,476937.176,18.983,18.983,0.0,0.0,1
541,prefill: onnx.load,1707.907,1707.908,0.001,7704.875,7704.875,0.0,7704.875,7704.875,7704.875,1707.908,476937.176,13.288,13.288,0.0,0.0,1
542,prefill: post: onnx.load,1707.908,1707.908,0.0,7704.875,7704.875,0.0,7704.875,7704.875,7704.875,1707.908,476937.176,9.302,9.302,0.0,0.0,1
543,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1707.908,1716.755,8.847,7841.012,12497.766,4656.754,7841.012,10245.816,12497.766,1716.755,481673.195,1.589,6.876,4678.91,0.0,32
544,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1716.755,1716.759,0.003,12497.766,12497.766,0.0,12497.766,12497.766,12497.766,1716.759,481673.195,1.306,1.306,0.0,0.0,1
545,prefill: onnx.save,1716.759,1723.318,6.559,12561.77,12497.832,-63.938,12497.832,13932.795,14033.77,1718.001,483209.199,0.973,1.257,8.183,4673.388,45
546,prefill: post: onnx.save,1723.318,1723.621,0.303,7761.82,7761.82,0.0,7761.82,7761.82,7761.82,1723.62,476937.176,0.694,0.694,0.0,0.0,1
547,prefill: onnx.load,1723.621,1723.621,0.001,7761.82,7761.82,0.0,7761.82,7761.82,7761.82,1723.621,476937.176,0.486,0.486,0.0,0.0,1
548,prefill: post: onnx.load,1723.621,1731.38,7.759,6969.102,8506.48,1537.379,2535.434,13857.711,21872.598,1730.076,479887.188,7.725,45.054,14.224,0.005,73
549,prefill: torch.onnx.export,1731.38,1739.895,8.515,8508.078,8517.719,9.641,8508.078,8512.765,8517.719,1739.894,477321.176,28.254,38.425,1.275,4782.885,5
550,prefill: post: torch.onnx.export,1739.895,1739.896,0.0,8517.719,8517.719,0.0,8517.719,8517.719,8517.719,1739.895,477321.176,19.539,19.539,0.0,0.0,1
551,prefill: onnx.load,1739.896,1739.896,0.001,8517.719,8517.719,0.0,8517.719,8517.719,8517.719,1739.896,477321.176,16.794,16.794,0.0,0.0,1
552,prefill: post: onnx.load,1739.896,1739.897,0.0,8517.719,8517.719,0.0,8517.719,8517.719,8517.719,1739.896,477321.176,11.756,11.756,0.0,0.0,1
553,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1739.897,1749.062,9.165,8517.719,13253.738,4736.02,8517.719,10977.281,13253.738,1749.061,482057.195,1.729,8.229,4769.655,0.0,32
554,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1749.062,1749.065,0.004,13253.738,13253.738,0.0,13253.738,13253.738,13253.738,1749.065,482057.195,1.264,1.264,0.0,0.0,1
555,prefill: onnx.save,1749.065,1755.847,6.782,13253.738,13253.738,0.0,13253.738,14724.38,14789.742,1750.286,483593.199,0.972,1.263,8.328,4681.388,47
556,prefill: post: onnx.save,1755.847,1756.185,0.337,8517.719,8517.719,0.0,8517.719,8517.719,8517.719,1756.184,477321.176,0.891,0.891,0.0,0.0,1
557,prefill: onnx.load,1756.185,1756.186,0.001,8517.719,8517.719,0.0,8517.719,8517.719,8517.719,1756.185,477321.176,0.624,0.624,0.0,0.0,1
558,prefill: post: onnx.load,1756.186,1763.54,7.354,8146.938,9101.797,954.859,3346.215,14170.931,22851.938,1762.184,480463.191,5.568,30.047,13.901,0.005,73
559,prefill: torch.onnx.export,1763.54,1772.008,8.468,9101.824,9101.844,0.02,9101.824,9101.833,9101.844,1772.007,477897.176,26.664,37.423,1.239,4782.885,5
560,prefill: post: torch.onnx.export,1772.008,1772.008,0.0,9101.844,9101.844,0.0,9101.844,9101.844,9101.844,1772.008,477897.176,24.267,24.267,0.0,0.0,1
561,prefill: onnx.load,1772.008,1772.009,0.001,9101.844,9101.844,0.0,9101.844,9101.844,9101.844,1772.009,477897.176,16.987,16.987,0.0,0.0,1
562,prefill: post: onnx.load,1772.009,1772.01,0.0,9101.844,9101.844,0.0,9101.844,9101.844,9101.844,1772.009,477897.176,11.891,11.891,0.0,0.0,1
563,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1772.01,1781.144,9.135,9101.844,13480.285,4378.441,9101.844,11476.284,13829.762,1776.63,482633.195,1.691,8.661,4751.236,0.0,35
564,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",1781.144,1781.148,0.004,13480.285,13480.285,0.0,13480.285,13480.285,13480.285,1781.147,482249.195,1.191,1.191,0.0,0.0,1
